candidate_filer_id,committee_filer_id,link_type,session,active,effective_date,termination_date
1308936,1319530,12011,2009,T,7/17/09,3/17/10
1309217,1313439,12011,2007,I,11/10/08,
1309217,1365702,12011,2013,T,4/2/14,9/29/14
1310743,1310741,12011,2007,Y,9/3/08,
1311318,1311323,12011,2009,T,9/15/08,10/18/13
1311604,1323687,12011,2009,Y,9/11/09,
1312644,1305032,12011,2007,T,3/12/08,6/30/08
1312660,1312832,12011,2007,Y,10/21/08,
1313212,1302684,12011,2007,Y,12/3/07,
1313213,1290147,12011,2005,Y,8/31/06,
1313215,1306376,12011,2007,Y,7/11/01,
1313223,1045604,12011,2007,Y,7/11/01,
1313233,1313332,12011,2007,I,11/3/08,
1313450,1313449,12011,2007,T,11/6/08,9/30/10
1313503,1291628,12011,2009,T,4/9/09,12/31/10
1313503,1313464,12011,2009,T,4/9/09,6/30/11
1313503,1336303,12011,2011,Y,2/3/11,
1313503,1395542,12011,2017,Y,3/30/17,
1313618,1313904,12011,2007,T,12/3/08,2/28/09
1313797,1313672,12011,2007,T,11/24/08,11/9/12
1313863,1313858,12011,2007,T,12/2/08,7/28/10
1314014,1314013,12011,2007,Y,12/8/08,
1314046,1313997,12011,2007,T,12/9/08,12/31/10
1314046,1264822,12011,2007,Y,1/1/08,
1314046,1318845,12011,2009,T,6/15/09,6/30/13
1314046,1357503,12011,2013,T,5/2/13,8/12/15
1314046,1373943,12011,2013,Y,12/9/14,
1314365,1314421,12011,2009,T,12/26/08,6/30/11
1314365,1289537,12011,2009,T,4/24/09,6/30/11
1314411,1315287,12011,2009,Y,1/29/09,
1314483,1299738,12011,2009,T,7/24/08,2/2/09
1314534,1314524,12011,2009,Y,1/8/09,
1314535,1314524,12011,2009,Y,1/8/09,
1314570,1315389,12011,2009,I,2/4/09,
1314677,1314682,12011,2009,T,1/15/09,9/9/11
1314677,1256105,12011,2015,T,7/8/03,12/5/12
1314678,1314693,12011,2009,I,1/15/09,
1314678,1334064,12011,2009,T,11/30/10,6/30/13
1314678,1353435,12011,2011,T,11/6/12,11/9/15
1314678,1357909,12011,2013,Y,5/20/13,
1314678,1373840,12011,2013,T,12/2/14,10/13/15
1314678,1380366,12011,2015,Y,9/28/15,
1314678,1393189,12011,2015,Y,12/22/16,
1314703,1318262,12011,2009,T,5/8/09,3/28/12
1314789,1314730,12011,2009,T,1/21/09,4/30/12
1314864,1282317,12011,2009,T,1/1/09,6/30/13
1314864,1339273,12011,2011,Y,6/14/11,
1314864,1333916,12011,2009,T,11/18/10,2/13/15
1315145,1317177,12011,2009,Y,3/26/09,
1315311,1315310,12011,2009,T,2/2/09,12/31/14
1315383,1315382,12011,2009,T,2/5/09,11/15/12
1315410,1325999,12011,2009,T,3/24/10,6/30/15
1315410,1315409,12011,2009,T,2/6/09,3/18/10
1315410,1354868,12011,2013,T,1/22/13,6/30/16
1315410,1357548,12011,2013,Y,5/6/13,
1315410,1373906,12011,2013,Y,12/5/14,
1315410,1392612,12011,2015,Y,11/29/16,
1315466,1315455,12011,2009,T,2/9/09,12/21/12
1315657,1315656,12011,2009,T,2/13/09,1/20/11
1315657,1280670,12011,2009,T,5/7/10,6/30/10
1315657,1333961,12011,2009,T,11/22/10,2/26/13
1315657,1353590,12011,2011,T,11/19/12,2/6/15
1315657,1368171,12011,2013,T,7/15/14,6/30/16
1315657,1376103,12011,2015,Y,3/12/15,
1315657,1381547,12011,2015,Y,12/10/15,
1315657,1374544,12011,2015,T,1/14/15,12/31/15
1315657,1381348,12011,2015,Y,11/30/15,
1315718,1315599,12011,2009,T,2/13/09,10/18/13
1315742,1315856,12011,2009,T,2/17/09,8/23/11
1315742,1335042,12011,2011,T,1/12/11,3/10/14
1315742,1353810,12011,2011,T,11/30/12,12/31/14
1315742,1354472,12011,2013,T,1/9/13,4/18/13
1315742,1373761,12011,2013,Y,11/25/14,
1315742,1379902,12011,2015,Y,9/8/15,
1315742,1382933,12011,2015,Y,2/16/16,
1315744,1315663,12011,2009,T,1/20/09,4/20/11
1315744,1334962,12011,2011,T,1/11/11,4/30/13
1315744,1355545,12011,2013,T,2/8/13,12/3/14
1315744,1354452,12011,2013,T,1/9/13,5/15/15
1315744,1373894,12011,2013,Y,12/4/14,
1315744,1374486,12011,2015,Y,1/13/15,
1315949,1315947,12011,2009,T,2/23/09,9/30/10
1315949,1256423,12011,2009,Y,2/23/09,
1315952,1318496,12011,2009,Y,5/20/09,
1315952,1341558,12011,2011,T,9/14/11,6/30/13
1315952,1353738,12011,2011,T,11/28/12,6/12/15
1315952,1375498,12011,2015,Y,2/20/15,
1315952,1392662,12011,2015,Y,11/29/16,
1316003,1316128,12011,2009,Y,2/26/09,
1316005,1316286,12011,2009,Y,3/4/09,
1316066,1315960,12011,2009,T,2/23/09,9/17/10
1316066,1330928,12011,2009,T,8/31/10,12/15/13
1316066,1362024,12011,2013,Y,11/20/13,
1316186,1316192,12011,2009,T,2/27/09,6/30/11
1316212,1316438,12011,2009,I,3/10/09,
1316272,1316269,12011,2009,T,3/4/09,1/3/11
1316303,1316390,12011,2009,T,3/5/09,7/16/10
1316317,1316309,12011,2009,Y,3/6/09,
1316317,1346329,12011,2011,Y,3/26/12,
1316318,1316366,12011,2009,T,3/9/09,2/28/11
1316337,1316413,12011,2009,I,3/6/09,
1316338,1316451,12011,2009,Y,3/6/09,
1316414,1328047,12011,2009,Y,6/17/10,
1316414,1361847,12011,2013,T,11/7/13,9/17/15
1316434,1316591,12011,2009,T,3/17/09,3/8/12
1316434,1323067,12011,2009,Y,12/9/09,
1316434,1333959,12011,2009,T,11/22/10,1/31/13
1316434,1353473,12011,2011,T,11/9/12,8/20/15
1316434,1374465,12011,2015,Y,1/12/15,
1316434,1374974,12011,2015,T,2/5/15,4/15/16
1316434,1386249,12011,2015,Y,6/6/16,
1316434,1376702,12011,2015,Y,4/10/15,
1316492,1316491,12011,2009,T,3/12/09,12/31/09
1316495,1316494,12011,2009,T,3/12/09,7/31/13
1316700,1317826,12011,2009,Y,4/10/09,
1316722,1316852,12011,2009,T,6/16/09,6/15/10
1316724,1317320,12011,2009,T,3/25/09,3/31/11
1316724,1335224,12011,2011,T,1/18/11,7/17/13
1316724,1353592,12011,2013,T,11/19/12,12/13/16
1316724,1375528,12011,2015,Y,2/23/15,
1316724,1393882,12011,2017,Y,1/30/17,
1316733,1363771,12011,2013,Y,2/12/14,
1316914,1317006,12011,2009,T,3/23/09,2/18/11
1316915,1317604,12011,2009,T,4/3/09,12/31/10
1317019,1317018,12011,2009,T,3/24/09,3/17/10
1317019,1076468,12011,2009,I,3/24/09,8/15/10
1317102,1317064,12011,2009,T,3/25/09,9/7/11
1317243,1308327,12011,2009,T,3/26/09,11/15/12
1317317,1317316,12011,2009,T,3/25/09,7/15/11
1317317,1336897,12011,2011,T,2/25/11,6/17/13
1317317,1353684,12011,2011,T,11/26/12,6/16/16
1317317,1373790,12011,2013,T,11/26/14,6/16/16
1317404,1317606,12011,2009,T,3/30/09,12/31/11
1317458,1317457,12011,2009,T,4/1/09,12/31/13
1317458,1299642,12011,2009,T,4/1/09,12/15/13
1317458,1335032,12011,2011,T,1/12/11,5/15/14
1317525,1076574,12011,2009,Y,8/5/99,
1317525,1058542,12011,2009,Y,1/26/93,
1317525,1293132,12011,2009,Y,12/7/06,
1317525,1277744,12011,2009,Y,7/1/05,
1317525,1313825,12011,2009,I,12/1/08,6/30/10
1317525,1313824,12011,2009,Y,12/1/08,
1317525,1318476,12011,2009,S,5/20/09,12/31/13
1317525,1333769,12011,2009,T,11/10/10,12/31/14
1317525,1351983,12011,2011,T,9/21/12,10/31/15
1317544,1317919,12011,2009,T,4/20/09,12/31/10
1317610,1317885,12011,2009,T,4/17/09,6/30/11
1317701,1318148,12011,2009,T,7/12/01,3/15/12
1317701,1342740,12011,2011,T,10/31/11,5/16/12
1317701,1346327,12011,2011,T,3/23/12,6/17/14
1317701,1359223,12011,2013,T,7/25/13,12/31/14
1317739,1317738,12011,2009,T,4/9/09,12/31/14
1317739,1289214,12011,2009,Y,4/9/09,
1317739,1357912,12011,2013,T,5/20/13,6/30/16
1317751,1317742,12011,2009,I,4/10/09,
1317751,1320140,12011,2009,Y,8/7/09,
1317760,1317759,12011,2009,I,4/13/09,
1317760,1330515,12011,2009,T,8/25/10,9/30/10
1317767,1317835,12011,2009,T,4/13/09,12/31/11
1317797,1317836,12011,2009,T,4/14/09,1/24/13
1317797,1336469,12011,2011,T,2/9/11,1/24/13
1317797,1353987,12011,2011,T,12/11/12,8/19/14
1317797,1357857,12011,2013,T,5/16/13,8/19/14
1317842,1318371,12011,2009,Y,4/22/09,
1317842,1332163,12011,2009,T,9/23/10,11/5/10
1317842,1337403,12011,2011,T,3/17/11,6/13/11
1317870,1317910,12011,2009,T,4/20/09,6/30/16
1317870,1338717,12011,2011,T,5/17/11,6/30/16
1317870,1353812,12011,2011,T,11/30/12,6/30/16
1317870,1373568,12011,2015,Y,11/12/14,
1317870,1392700,12011,2015,Y,11/30/16,
1317907,1317936,12011,2009,Y,4/22/09,
1317907,1374325,12011,2013,Y,12/29/14,
1317907,1392758,12011,2015,Y,12/5/16,
1317982,1318018,12011,2009,Y,4/27/09,
1318013,1318007,12011,2009,T,4/29/09,12/31/10
1318038,1318037,12011,2009,T,4/30/09,6/30/11
1318038,1342272,12011,2011,T,10/10/11,3/31/15
1318095,1318094,12011,2009,T,5/4/09,12/31/12
1318117,1318589,12011,2009,T,7/29/09,1/1/10
1318121,1318120,12011,2009,T,5/4/09,6/30/11
1318121,1279747,12011,2009,T,5/4/09,12/15/10
1318121,1334109,12011,2009,Y,12/1/10,
1318121,1374138,12011,2013,Y,12/16/14,
1318121,1377403,12011,2015,Y,5/12/15,
1318141,1318139,12011,2009,T,5/5/09,12/31/12
1318183,1318274,12011,2009,T,5/7/09,10/17/13
1318184,1318430,12011,2009,T,5/18/09,6/8/10
1318326,1318554,12011,2009,T,5/26/09,4/15/11
1318326,1334359,12011,2009,T,12/20/10,7/15/12
1318326,1348278,12011,2011,Y,6/25/12,
1318327,1318828,12011,2009,T,7/12/01,3/18/12
1318361,1318360,12011,2009,T,5/13/09,10/12/10
1318375,1318634,12011,2009,T,6/1/09,11/15/11
1318412,1318856,12011,2009,T,6/11/09,10/17/13
1318413,1318556,12011,2009,T,5/26/09,6/30/10
1318501,1318509,12011,2009,T,5/21/09,6/30/11
1318501,1345816,12011,2011,T,3/12/12,12/31/13
1318501,1383882,12011,2015,Y,3/16/16,
1318502,1318507,12011,2009,Y,5/21/09,
1318546,1318568,12011,2009,Y,5/26/09,
1318584,1321077,12011,2009,T,9/4/09,9/30/10
1318599,1318601,12011,2009,T,5/29/09,12/31/10
1318599,1333705,12011,2009,T,11/5/10,5/31/13
1318599,1353485,12011,2011,T,11/9/12,1/31/16
1318599,1373838,12011,2013,T,12/1/14,12/31/16
1318599,1377753,12011,2015,Y,6/4/15,
1318599,1383455,12011,2015,Y,3/3/16,
1318624,1318619,12011,2009,T,5/29/09,3/22/10
1318661,1317966,12011,2009,T,5/11/09,9/23/10
1318661,1244776,12011,2009,Y,5/31/02,
1318663,1334493,12011,2011,T,12/28/10,6/30/12
1318663,1318691,12011,2009,T,7/28/09,5/15/12
1318663,1354414,12011,2013,T,1/8/13,10/31/14
1318663,1304160,12011,2007,Y,2/19/08,
1318708,1318679,12011,2009,T,6/8/10,10/18/14
1318708,1334050,12011,2009,T,11/29/10,10/3/13
1318708,1353603,12011,2011,T,11/19/12,1/17/17
1318708,1373934,12011,2013,Y,12/8/14,
1318708,1381528,12011,2015,Y,12/10/15,
1318708,1374726,12011,2015,Y,1/26/15,
1318709,1319590,12011,2009,I,7/22/09,
1318742,1319409,12011,2009,I,7/13/09,7/28/10
1318784,1318783,12011,2009,T,6/29/09,6/30/11
1318870,1318941,12011,2009,T,6/19/09,12/31/10
1318906,1318939,12011,2009,T,2/1/10,1/31/11
1318936,1253976,12011,2007,T,1/1/07,12/31/12
1318962,1323634,12011,2009,T,1/14/10,1/27/11
1318998,1319002,12011,2009,Y,6/24/09,
1318998,1292322,12011,2009,T,6/24/09,6/30/11
1319058,1320304,12011,2009,T,8/11/09,7/26/10
1319058,1268724,12011,2009,Y,8/11/09,
1319060,1322653,12011,2009,Y,11/9/09,
1319060,1380761,12011,2015,T,10/19/15,6/30/16
1319091,1319906,12011,2009,T,8/3/09,5/31/11
1319115,1319825,12011,2009,T,7/29/09,10/12/10
1319172,1319140,12011,2009,T,7/2/09,10/17/13
1319188,1319213,12011,2009,T,7/6/09,12/31/12
1319188,1345445,12011,2011,T,3/2/12,11/12/13
1319205,1334305,12011,2011,T,12/16/10,11/21/14
1319205,1353471,12011,2011,Y,11/9/12,
1319205,1347510,12011,2011,Y,5/11/12,
1319205,1378443,12011,2015,T,7/14/15,5/17/16
1319205,1374058,12011,2013,Y,12/12/14,
1319205,1319190,12011,2009,T,7/6/09,10/3/11
1319259,1319427,12011,2009,T,7/13/09,12/31/10
1319291,1321267,12011,2009,T,9/14/09,9/30/10
1319313,1281415,12011,2005,Y,11/4/05,
1319425,1319452,12011,2009,T,7/14/09,2/1/11
1319472,1319463,12011,2009,T,7/15/09,6/8/11
1319537,1319535,12011,2009,T,7/17/09,6/30/12
1319563,1319562,12011,2009,T,7/20/09,1/16/10
1319583,1319884,12011,2009,T,7/31/09,6/30/10
1319583,1298995,12011,2009,Y,7/31/09,
1319584,1319751,12011,2009,T,7/27/09,6/30/11
1319615,1319647,12011,2009,T,7/22/09,3/16/10
1319720,1320099,12011,2009,T,8/6/09,12/31/11
1319720,1336800,12011,2011,T,2/23/11,12/31/13
1319720,1354420,12011,2013,T,1/8/13,3/17/14
1319720,1374146,12011,2013,Y,12/18/14,
1319720,1378846,12011,2015,Y,7/29/15,
1319722,1318102,12011,2009,T,7/27/09,10/31/10
1319728,1322163,12011,2009,T,10/14/09,9/30/10
1319760,1322554,12011,2009,T,11/2/09,12/31/10
1319780,1319954,12011,2009,T,8/4/09,11/1/10
1319780,1336751,12011,2011,T,2/22/11,1/16/12
1319786,1320746,12011,2009,T,8/26/09,5/14/12
1319794,1320388,12011,2009,T,8/17/09,10/1/10
1319803,1320196,12011,2009,I,8/11/09,7/24/10
1319803,1319802,12011,2009,T,7/29/09,8/19/09
1319804,1320950,12011,2009,T,9/1/09,9/30/10
1319804,1319855,12011,2009,T,7/30/09,9/30/10
1319806,1320443,12011,2009,T,8/19/09,6/30/11
1319806,1333814,12011,2009,T,11/12/10,1/25/12
1319806,1333817,12011,2009,T,11/12/10,1/25/12
1319851,1319827,12011,2009,T,7/30/09,7/2/12
1319865,1319893,12011,2009,T,7/31/09,8/31/11
1320529,1321286,12011,2009,T,9/14/09,11/3/10
1320531,1321360,12011,2009,T,9/17/09,10/8/12
1320533,1320972,12011,2009,I,9/1/09,8/28/10
1320578,1321081,12011,2009,Y,9/8/09,
1320578,1228402,12011,2009,T,9/18/00,2/16/05
1320860,1320859,12011,2009,T,8/27/09,2/22/10
1320860,1343611,12011,2011,Y,12/14/11,
1320891,1320020,12011,2009,T,7/12/01,7/21/11
1320959,1321622,12011,2009,T,9/24/09,1/19/11
1320987,1321234,12011,2009,T,9/11/09,11/6/10
1320988,1321019,12011,2009,T,9/2/09,6/30/12
1321120,1321073,12011,2009,T,9/4/09,6/30/13
1321174,1321172,12011,2009,Y,9/10/09,
1321196,1321193,12011,2009,T,9/11/09,12/15/10
1321209,1321744,12011,2009,T,9/28/09,12/31/10
1321210,1321254,12011,2009,I,9/14/09,7/29/10
1321243,1303992,12011,2009,Y,1/1/07,
1321243,1321242,12011,2009,T,9/14/09,6/30/15
1321243,1077439,12011,2009,T,9/14/09,6/30/15
1321247,1321269,12011,2009,Y,9/14/09,
1321263,1321262,12011,2009,T,9/14/09,12/31/10
1321263,1342031,12011,2011,T,9/30/11,12/31/11
1321263,1356406,12011,2013,T,3/27/13,10/11/13
1321316,1321406,12011,2009,T,9/17/09,12/31/10
1321325,1321324,12011,2009,T,9/16/09,12/31/12
1321325,1362911,12011,2013,T,1/14/14,7/23/14
1321358,1321457,12011,2009,T,9/17/09,6/30/11
1321402,1321372,12011,2009,T,9/18/09,3/23/12
1321486,1322503,12011,2009,I,10/29/09,
1321486,1378228,12011,2015,T,7/1/15,12/6/16
1321522,1321521,12011,2009,I,9/21/09,
1321634,1322266,12011,2009,T,10/19/09,12/26/12
1321634,1340463,12011,2011,T,8/8/11,5/24/12
1321634,1346075,12011,2011,T,3/16/12,7/13/13
1321642,1321627,12011,2009,Y,9/24/09,
1321736,1322609,12011,2009,Y,11/5/09,
1321810,1322075,12011,2009,T,10/8/09,12/31/10
1321845,1322274,12011,2009,I,10/19/09,2/27/10
1321915,1322158,12011,2009,T,10/14/09,12/31/09
1322024,1322161,12011,2009,T,10/14/09,10/17/13
1322053,1322192,12011,2009,T,10/15/09,12/31/10
1322218,1324033,12011,2009,I,2/2/11,
1322220,1322505,12011,2009,Y,10/29/09,
1322289,1322350,12011,2009,T,10/21/09,8/25/10
1322460,1322459,12011,2009,T,10/28/09,12/31/10
1322540,1322986,12011,2009,T,12/3/09,5/27/10
1322582,1322581,12011,2009,T,11/4/09,10/31/13
1322582,1382320,12011,2015,T,1/28/16,6/30/16
1322647,1322640,12011,2009,I,11/6/09,
1322671,1322669,12011,2009,Y,11/9/09,
1322686,1323526,12011,2009,T,1/8/10,11/26/10
1322709,1322708,12011,2009,T,11/12/09,3/1/10
1322709,1377885,12011,2015,Y,6/12/15,
1322720,1323475,12011,2009,T,1/6/10,12/31/11
1322746,1325458,12011,2009,T,3/10/10,12/30/11
1322746,1346029,12011,2011,T,3/16/12,12/31/12
1322751,1322750,12011,2009,T,11/13/09,12/31/10
1322756,1322789,12011,2009,T,11/18/09,6/8/10
1322760,1322911,12011,2009,I,11/24/09,6/30/10
1322769,1322768,12011,2009,T,11/16/09,6/17/10
1322829,1322818,12011,2009,Y,11/18/09,
1322852,1322865,12011,2009,T,11/20/09,3/15/12
1322852,1334160,12011,2009,T,12/3/10,9/25/12
1322853,1323235,12011,2009,T,12/21/09,12/31/10
1322882,1322896,12011,2009,I,11/23/09,6/30/10
1322885,1324559,12011,2009,T,2/12/10,10/1/10
1322909,1322908,12011,2009,T,11/24/09,1/5/11
1322922,1323050,12011,2009,T,12/7/09,9/30/10
1322923,1323109,12011,2009,I,12/10/09,8/2/10
1322945,1324425,12011,2009,T,2/9/10,10/17/13
1322964,1322963,12011,2009,T,12/1/09,10/17/13
1323002,1323001,12011,2009,T,12/4/09,7/31/10
1323028,1323186,12011,2009,T,12/16/09,6/30/11
1323039,1323038,12011,2009,T,12/7/09,3/21/10
1323077,1324190,12011,2009,T,2/2/10,11/15/12
1323093,1323159,12011,2009,Y,12/15/09,
1323112,1323211,12011,2009,T,12/18/09,10/17/13
1323112,1323887,12011,2009,T,1/25/10,2/27/10
1323120,1323137,12011,2009,T,12/14/09,3/26/10
1323126,1323151,12011,2009,Y,12/14/09,
1323126,1341967,12011,2011,Y,9/29/11,
1323126,1354458,12011,2013,T,1/8/13,6/30/15
1323126,1374420,12011,2015,Y,1/8/15,
1323126,1392480,12011,2015,Y,11/17/16,
1323127,1323153,12011,2009,T,12/14/09,1/30/14
1323164,1318724,12011,2009,T,6/5/09,10/17/13
1323177,1323176,12011,2009,T,12/16/09,5/23/10
1323206,1323336,12011,2009,T,12/28/09,12/31/10
1323206,1327278,12011,2009,T,5/7/10,8/5/10
1323244,1323833,12011,2009,T,1/21/10,10/1/12
1323292,1324326,12011,2009,T,2/5/10,12/31/10
1323293,1323870,12011,2009,I,1/21/10,6/30/10
1323297,1326335,12011,2009,T,4/2/10,1/28/11
1323332,1323331,12011,2009,T,12/24/09,9/30/10
1323347,1323346,12011,2009,T,12/29/09,12/31/10
1323452,1328495,12011,2009,T,7/12/10,11/2/10
1323478,1323477,12011,2009,T,1/6/10,12/31/10
1323478,1333965,12011,2009,T,11/22/10,1/11/13
1323478,1353676,12011,2011,Y,11/27/12,
1323478,1373374,12011,2013,Y,11/3/14,
1323478,1379462,12011,2015,Y,8/24/15,
1323489,1323658,12011,2009,T,1/14/10,6/17/10
1323498,1323988,12011,2009,T,1/26/10,12/31/12
1323498,1338353,12011,2011,Y,4/27/11,
1323499,1324705,12011,2009,T,2/18/10,10/17/13
1323542,1323570,12011,2009,Y,1/11/10,
1323544,1324672,12011,2009,T,2/17/10,10/17/13
1323546,1323575,12011,2009,I,1/11/10,7/30/10
1323546,1343958,12011,2011,T,1/13/12,6/11/12
1323553,1324119,12011,2009,T,1/29/10,2/23/11
1323649,1325861,12011,2009,I,3/18/10,7/29/10
1323650,1327814,12011,2009,T,6/4/10,2/12/13
1323678,1323677,12011,2009,T,1/15/10,4/9/12
1323714,1325069,12011,2009,T,3/1/10,6/30/10
1323715,1324036,12011,2009,T,1/27/10,1/31/11
1323715,1324406,12011,2009,T,2/9/10,9/7/10
1323718,1323746,12011,2009,T,1/19/10,9/30/10
1323719,1323709,12011,2009,T,1/19/10,3/17/10
1323720,1324168,12011,2009,T,2/1/10,1/31/11
1323720,1333926,12011,2009,T,11/18/10,7/10/13
1323763,1323751,12011,2009,T,1/20/10,6/30/11
1323763,1323798,12011,2009,T,1/21/10,5/5/14
1323771,1323807,12011,2009,T,1/20/10,8/8/11
1323771,1326793,12011,2009,T,4/16/10,8/8/11
1323786,1323785,12011,2009,T,1/19/10,9/17/10
1323827,1323795,12011,2009,T,1/21/10,1/25/13
1323827,1235308,12011,2009,T,1/21/10,1/7/13
1323849,1323872,12011,2009,T,1/22/10,6/29/12
1323918,1323866,12011,2009,I,1/21/10,9/7/10
1323937,1324178,12011,2009,T,2/1/10,1/28/13
1323941,1327319,12011,2009,T,5/10/10,10/17/13
1323992,1323991,12011,2009,T,1/26/10,12/6/10
1324003,1324002,12011,2009,T,1/26/10,12/14/12
1324010,1260338,12011,2011,T,1/26/10,5/13/16
1324042,1324040,12011,2009,T,1/27/10,9/30/10
1324050,1324263,12011,2009,Y,2/3/10,
1324055,1324282,12011,2009,T,2/3/10,8/1/11
1324057,1326375,12011,2009,T,4/1/10,1/31/11
1324062,1325057,12011,2009,T,3/1/10,12/31/10
1324151,1324261,12011,2009,T,2/2/10,12/31/11
1324152,1324620,12011,2009,T,2/16/10,8/1/11
1324153,1323868,12011,2009,T,1/21/10,6/30/10
1324153,1272663,12011,2009,T,1/21/10,6/30/10
1324176,1324175,12011,2009,T,2/1/10,10/15/12
1324191,1326232,12011,2009,I,3/30/10,6/9/10
1324206,1325925,12011,2009,T,3/22/10,12/31/10
1324206,1358835,12011,2013,T,7/8/13,6/30/14
1324351,1325501,12011,2009,T,3/10/10,7/25/10
1324407,1324442,12011,2009,T,2/9/10,8/31/10
1324408,1324546,12011,2009,T,2/11/10,6/30/10
1324410,1326314,12011,2009,T,4/1/10,11/15/12
1324411,1324521,12011,2009,T,2/10/10,6/27/11
1324526,1324562,12011,2009,Y,2/11/10,
1324529,1324528,12011,2009,T,2/11/10,6/30/11
1324560,1324555,12011,2009,T,2/12/10,1/31/11
1324560,1324779,12011,2009,T,2/19/10,2/19/10
1324603,1324602,12011,2009,T,2/16/10,9/13/10
1324606,1324605,12011,2009,I,2/16/10,1/19/11
1324618,1324617,12011,2009,T,2/16/10,12/29/10
1324618,1342457,12011,2011,T,10/17/11,6/30/13
1324618,1360350,12011,2013,Y,9/9/13,
1324640,1324639,12011,2009,Y,2/16/10,
1324647,1324646,12011,2009,T,2/16/10,3/31/10
1324663,1326943,12011,2009,T,4/22/10,7/26/10
1324666,1324838,12011,2009,I,2/22/10,
1324667,1331036,12011,2009,T,9/1/10,1/8/11
1324675,1324674,12011,2009,T,2/17/10,7/7/14
1324679,1324678,12011,2009,T,2/17/10,12/31/10
1324708,1324707,12011,2009,T,2/18/10,12/31/10
1324712,1324711,12011,2009,Y,2/18/10,
1324716,1324714,12011,2009,T,2/18/10,6/30/11
1324719,1324718,12011,2009,I,2/18/10,
1324749,1325984,12011,2009,T,3/23/10,10/17/13
1324751,1326426,12011,2009,T,4/5/10,10/17/13
1324761,1324760,12011,2009,T,2/19/10,9/30/10
1324768,1324767,12011,2009,Y,2/19/10,
1324777,1324776,12011,2009,T,2/19/10,12/31/11
1324777,1344656,12011,2011,Y,2/9/12,
1324777,1324776,12016,2009,Y,2/19/10,
1324780,1324833,12011,2009,T,2/22/10,9/30/10
1324782,1324843,12011,2009,T,2/22/10,2/5/16
1324786,1324785,12011,2009,T,2/19/10,12/31/11
1324786,1308882,12011,2009,Y,2/22/10,
1324797,1325396,12011,2009,I,3/8/10,6/30/10
1324815,1324827,12011,2009,T,2/22/10,6/30/10
1324816,1325866,12011,2009,T,3/18/10,12/31/10
1324836,1324835,12011,2009,I,2/22/10,9/8/10
1324846,1324845,12011,2009,T,2/22/10,8/31/11
1324846,1334149,12011,2009,T,12/3/10,4/15/13
1324846,1342622,12011,2011,T,10/24/11,2/15/12
1324846,1352107,12011,2011,I,10/1/12,5/23/14
1324846,1355852,12011,2013,T,2/25/13,12/3/13
1324846,1354289,12011,2011,T,12/27/12,12/31/14
1324894,1324893,12011,2009,T,2/23/10,12/31/10
1324897,1324840,12011,2009,T,7/20/01,7/31/16
1324907,1325868,12011,2009,I,3/18/10,7/26/10
1324919,1325061,12011,2009,T,3/2/10,8/1/10
1324926,1358888,12011,2009,T,12/30/10,12/31/10
1324960,1324970,12011,2009,T,2/24/10,10/18/13
1324960,1364657,12011,2013,Y,3/6/14,
1324977,1324975,12011,2009,Y,2/24/10,
1325013,1345257,12011,2011,T,2/24/12,1/1/11
1325013,1345880,12011,2011,Y,3/12/12,
1325027,1325026,12011,2009,T,2/26/10,11/15/10
1325027,1380305,12011,2015,Y,9/25/15,
1325038,1325037,12011,2009,T,2/26/10,7/14/10
1325049,1325262,12011,2009,T,3/5/10,3/22/11
1325050,1326316,12011,2009,T,4/1/10,6/22/10
1325072,1325071,12011,2009,I,3/1/10,7/10/10
1325094,1325986,12011,2009,T,3/23/10,1/20/11
1325112,1325045,12011,2009,I,3/1/10,
1325141,1325139,12011,2009,T,3/2/10,3/17/12
1325141,1346145,12011,2011,T,3/19/12,6/30/12
1325160,1325196,12011,2009,I,3/3/10,9/1/10
1325161,1325190,12011,2009,T,3/3/10,6/30/11
1325179,1325537,12011,2009,T,3/11/10,9/14/10
1325184,1326891,12011,2009,T,4/20/10,12/31/10
1325184,1364652,12011,2013,T,3/7/14,6/13/14
1325248,1325793,12011,2009,T,3/17/10,7/12/10
1325253,1325499,12011,2009,T,3/10/10,9/11/12
1325259,1325863,12011,2009,T,3/18/10,7/6/10
1325272,1325270,12011,2009,T,3/5/10,5/13/11
1325275,1325274,12011,2009,I,3/5/10,8/19/10
1325280,1326675,12011,2009,T,4/9/10,6/18/10
1325281,1327616,12011,2009,I,5/26/10,6/23/10
1325306,1326166,12011,2009,T,3/29/10,12/15/10
1325351,1328045,12011,2009,T,6/17/10,11/14/12
1325358,1327037,12011,2009,Y,4/26/10,
1325368,1325325,12011,2009,T,3/8/10,2/10/11
1325398,1325386,12011,2009,T,3/8/10,10/17/13
1325421,1325405,12011,2009,T,3/9/10,9/15/10
1325421,1382543,12011,2015,Y,2/4/16,
1325422,1325409,12011,2009,I,3/9/10,8/2/10
1325437,1336400,12011,2011,T,2/7/11,6/19/15
1325437,1325436,12011,2009,T,3/9/10,8/13/12
1325437,1354025,12011,2011,T,12/12/12,6/15/15
1325437,1378076,12011,2015,Y,6/24/15,
1325437,1374834,12011,2015,Y,1/28/15,
1325447,1325424,12011,2009,T,3/10/10,3/21/11
1325450,1327041,12011,2009,T,4/26/10,3/23/12
1325451,1326331,12011,2009,T,4/2/10,5/23/10
1325453,1325472,12011,2009,T,3/10/10,12/31/10
